"Classification","xDim","yDim"
"Neither",460.825000000001,25.7249999999985
"CD68: PD-L1",548.725,29.7249999999985
"PanCK",406.125,27.9249999999993
"Neither",489.025,30.125
"PanCK",541.325000000001,27.8249999999989
"PanCK",25.625,30.5249999999996
"PanCK",48.5249999999996,28.4249999999993
"PanCK",154.525,28.3249999999989
"Neither",455.225,30.8249999999989
"PanCK",180.825,29.0249999999996
"PanCK",388.625,29.4249999999993
"Neither",475.924999999999,28.5249999999996
"PanCK",604.825000000001,32.5249999999996
"Neither",562.725,29.625
"Neither",6.32499999999982,28.625
"PanCK",411.225,28.7249999999985
"PanCK",187.625,32.5249999999996
"PanCK",341.125,31.8249999999989
"PanCK",416.025,32.125
"PanCK",36.7250000000004,29.9249999999993
"PanCK",149.625,30.9249999999993
"PanCK",219.125,30.9249999999993
"PanCK",349.625,30.5249999999996
"CD68",197.325,36.5249999999996
"Neither",274.125,30.3249999999989
"PanCK",377.825000000001,32.125
"PanCK",525.525,32.125
"CD68",60.5249999999996,32.625
"CD68",427.225,30.7249999999985
"Neither",266.925,32.125
"PanCK",536.125,34.9249999999993
"PanCK",96.2250000000004,32.7249999999985
"PanCK",138.625,33.4249999999993
"CD68",170.625,33.625
"Neither",257.325,33.9249999999993
"CD68",462.625,36.7249999999985
"Neither",496.525,36.3249999999989
"PanCK",44.9250000000002,35.4249999999993
"PanCK",320.424999999999,37.0249999999996
"PanCK",400.924999999999,32.8249999999989
"PanCK",408.725,39.3249999999989
"PanCK",443.525,34.7249999999985
"PanCK",227.725,37.2249999999985
"PanCK",567.325000000001,33.5249999999996
"CD68: PD-L1",553.825000000001,32.4249999999993
"PanCK",591.025,35.8249999999989
"PanCK",619.225,34.8249999999989
"PanCK",112.825,36.7249999999985
"PanCK",309.525,36.2249999999985
"PanCK",237.225,37.125
"PanCK",145.925,36.2249999999985
"PanCK: PD-L1",156.625,35.5249999999996
"Neither",477.924999999999,34.9249999999993
"Neither",517.725,35.8249999999989
"Neither",5.92500000000018,36.9249999999993
"PanCK",36.4250000000002,36.125
"PanCK",129.125,35.7249999999985
"Neither",272.625,36.625
"PanCK",350.625,38.9249999999993
"Neither",68.3249999999998,38.4249999999993
"PanCK",85.9250000000002,39.5249999999996
"PanCK",430.225,36.3249999999989
"CD68",503.924999999999,38.2249999999985
"PanCK",391.424999999999,38.3249999999989
"PanCK",30.125,37.9249999999993
"CD68",422.225,37.5249999999996
"PanCK",554.424999999999,41.5249999999996
"PanCK",219.125,37.5249999999996
"CD68",59.4250000000002,40.4249999999993
"PanCK",99.5249999999996,37.7249999999985
"PanCK",290.125,39.125
"PanCK",379.825000000001,40.0249999999996
"CD68",471.225,40.0249999999996
"PanCK",209.325,40.8249999999989
"PanCK",399.625,41.3249999999989
"Neither",487.225,39.9249999999993
"Neither",509.225,42.8249999999989
"PanCK",574.225,41.2249999999985
"CD68",135.725,40.8249999999989
"Neither",266.725,40.3249999999989
"PanCK",277.025,40.5249999999996
"PanCK",434.924999999999,41.3249999999989
"PanCK",21.4250000000002,42.0249999999996
"PanCK",167.325,39.8249999999989
"PanCK",541.924999999999,42.625
"Neither",253.525,40.9249999999993
"PanCK",296.225,42.2249999999985
"PanCK",527.025,40.3249999999989
"PanCK",185.925,41.4249999999993
"PanCK",365.325000000001,42.125
"Neither",261.725,43.625
"PanCK",283.025,43.4249999999993
"PanCK",100.225,42.9249999999993
"PanCK",340.424999999999,43.0249999999996
"Neither",449.025,43.7249999999985
"Neither",1.82499999999982,43.9249999999993
"Neither",332.125,41.7249999999985
"PanCK",565.424999999999,44.3249999999989
"PanCK",126.425,44.0249999999996
"PanCK",155.725,45.125
"Neither",416.625,42.0249999999996
"Neither",531.325000000001,44.8249999999989
"PanCK",604.325000000001,45.9249999999993
"PanCK",440.625,47.4249999999993
"CD68",456.225,46.4249999999993
"Neither",52.0249999999996,45.7249999999985
"PanCK",143.125,44.0249999999996
"PanCK",43.125,46.3249999999989
"PanCK",75.0249999999996,44.2249999999985
"PanCK",165.925,47.8249999999989
"PanCK",189.925,47.125
"CD68",354.325000000001,48.3249999999989
"Neither",478.424999999999,43.7249999999985
"PanCK",13.0249999999996,44.9249999999993
"PanCK",216.925,48.2249999999985
"PanCK",241.625,46.3249999999989
"PanCK",305.825,47.0249999999996
"PanCK",136.725,46.0249999999996
"PanCK",383.325000000001,55.4249999999993
"PanCK",118.225,48.5249999999996
"PanCK",370.625,46.2249999999985
"PanCK",233.725,48.0249999999996
"Neither",252.425,50.7249999999985
"Neither",270.525,48.3249999999989
"Neither",487.424999999999,47.2249999999985
"PanCK",515.424999999999,49.0249999999996
"CD68",472.825000000001,49.2249999999985
"PanCK",33.8249999999998,50.4249999999993
"PanCK",200.525,49.5249999999996
"CD68",177.325,49.3249999999989
"Neither",329.225,49.2249999999985
"PanCK",393.924999999999,47.4249999999993
"PanCK",402.025,48.7249999999985
"Neither",416.924999999999,47.9249999999993
"PanCK",323.424999999999,46.7249999999985
"PanCK",522.424999999999,46.625
"PanCK",430.025,50.4249999999993
"CD68",465.424999999999,49.0249999999996
"Neither",480.424999999999,51.125
"PanCK",498.725,50.5249999999996
"CD68",93.2250000000004,49.9249999999993
"PanCK",335.825000000001,51.625
"PanCK",133.925,50.0249999999996
"PanCK",143.225,50.0249999999996
"CD68",528.525,55.5249999999996
"PanCK",76.2250000000004,51.3249999999989
"PanCK",620.525,52.8249999999989
"PanCK",280.725,55.8249999999989
