"Classification","xDim","yDim"
"Neither",346.525,16.1750000000011
"Neither",24.4249999999993,18.875
"Neither",97.3249999999989,17.2749999999996
"PanCK",417.625,18.2749999999996
"Neither",3.22500000000036,17.375
"Neither",168.725,18.4750000000004
"Neither",294.525,18.375
"Neither",321.125,20.375
"Neither",63.0249999999996,19.0750000000007
"Neither",107.225,22.6750000000011
"Neither",225.324999999999,21.7749999999996
"Neither",283.824999999999,19.9750000000004
"Neither",306.725,19.875
"CD68",161.225,19.375
"PanCK",233.725,23.0750000000007
"Neither",259.125,20.875
"PanCK",398.424999999999,22.2749999999996
"PanCK",408.924999999999,24.6750000000011
"Neither",80.7250000000004,20.6750000000011
"CD68",334.625,20.4750000000004
"Neither",133.525,21.7749999999996
"PanCK",271.725,22.6750000000011
"Neither",346.025,23.4750000000004
"Neither",46.625,21.7749999999996
"Neither",88.9249999999993,26.5750000000007
"Neither",352.625,22.6750000000011
"Neither",362.025,22.4750000000004
"PanCK",457.824999999999,23.0750000000007
"PanCK",493.125,23.5750000000007
"PanCK",218.225,22.7749999999996
"CD68",13.3249999999989,24.1750000000011
"Neither",68.9249999999993,24.375
"PanCK",388.424999999999,26.1750000000011
"Neither",4.22500000000036,24.2749999999996
"Neither",116.725,26.5750000000007
"Neither",185.025,24.6750000000011
"CD68",154.324999999999,24.9750000000004
"Neither",98.625,24.875
"Neither",143.424999999999,28.5750000000007
"CD68",174.725,24.9750000000004
"Neither",291.424999999999,26.2749999999996
"Neither",162.625,28.0750000000007
"Neither",203.625,25.875
"CD68",246.924999999999,25.6750000000011
"CD68",329.824999999999,27.875
"CD68",337.824999999999,26.5750000000007
"Neither",126.225,27.1750000000011
"Neither",76.7250000000004,27.375
"Neither",311.525,27.2749999999996
"PanCK",377.725,26.4750000000004
"Neither",31.7250000000004,29.7749999999996
"Neither",52.2250000000004,28.0750000000007
"Neither",256.324999999999,27.1750000000011
"PanCK",440.125,28.5750000000007
"Neither",262.225,28.2749999999996
"Neither",196.625,29.6750000000011
"Neither",282.924999999999,30.2749999999996
"PanCK",371.025,32.9750000000004
"CD68",21.0249999999996,28.9750000000004
"Neither",359.125,28.6750000000011
"Neither",103.424999999999,31.0750000000007
"Neither",252.525,30.875
"PanCK",420.525,29.4750000000004
"Neither: PD-L1",43.5249999999996,30.6750000000011
"CD68",132.324999999999,31.375
"Neither",219.225,30.875
"Neither",305.324999999999,29.6750000000011
"Neither",322.225,30.9750000000004
"Neither",3.22500000000036,31.6750000000011
"Neither",177.924999999999,32.4750000000004
"Neither",63.8249999999989,31.2749999999996
"Neither",151.625,33.375
"Neither",298.025,32.375
"Neither",351.324999999999,31.7749999999996
"CD68",13.2250000000004,32.9750000000004
"Neither",95.4249999999993,31.9750000000004
"PanCK: PD-L1",499.924999999999,31.9750000000004
"CD68",188.725,33.1750000000011
"Neither",269.324999999999,32.7749999999996
"Neither",275.424999999999,34.1750000000011
"Neither",342.424999999999,32.375
"Neither",313.324999999999,34.4750000000004
"PanCK",379.525,32.9750000000004
"PanCK",450.525,36.375
"Neither",207.424999999999,33.0750000000007
"Neither",233.225,33.375
"PanCK",386.525,33.375
"PanCK",426.824999999999,34.2749999999996
"Neither",72.125,35.9750000000004
"Neither",246.225,37.6750000000011
"Neither",260.424999999999,36.875
"CD68",122.525,36.4750000000004
"Neither",333.324999999999,34.5750000000007
"Neither",52.625,35.2749999999996
"Neither",108.025,36.4750000000004
"Neither",114.824999999999,35.7749999999996
"PanCK",416.824999999999,36.7749999999996
"Neither",212.025,36.1750000000011
"Neither",286.725,39.2749999999996
"PanCK",361.625,38.7749999999996
"PanCK",381.625,37.875
"CD68",24.8249999999989,36.5750000000007
"Neither",324.225,39.4750000000004
"Neither",353.625,40.4750000000004
"Neither",95.125,38.4750000000004
"PanCK",438.424999999999,40.0750000000007
"PanCK",389.924999999999,40.6750000000011
"Neither",83.7250000000004,39.875
"Neither",216.924999999999,37.9750000000004
"CD68",192.924999999999,39.6750000000011
"PanCK",475.725,40.6750000000011
"PanCK: PD-L1",499.824999999999,40.375
"PanCK",399.824999999999,40.6750000000011
"Neither",131.625,40.6750000000011
"Neither",294.225,38.9750000000004
"CD68",1.72500000000036,40.6750000000011
"CD68",200.625,39.7749999999996
"Neither",224.424999999999,39.5750000000007
"Neither",344.424999999999,39.0750000000007
"Neither",46.5249999999996,41.375
"Neither",182.125,40.2749999999996
"Neither",234.525,41.0750000000007
"PanCK",409.525,43.9750000000004
"Neither",10.3249999999989,41.375
"Neither",100.424999999999,41.6750000000011
"CD68",59.9249999999993,41.1750000000011
"Neither",303.424999999999,41.2749999999996
"CD68",118.225,42.4750000000004
"Neither",208.125,44.0750000000007
"PanCK",424.324999999999,42.1750000000011
"Neither",314.125,42.1750000000011
"Neither",145.525,42.2749999999996
"Neither",158.625,41.375
"Neither",337.125,42.6750000000011
"CD68: PD-L1",18.125,43.1750000000011
"CD68",29.2250000000004,43.9750000000004
"Neither",274.525,43.1750000000011
"PanCK",366.725,45.0750000000007
"Neither",264.525,44.1750000000011
"PanCK",487.125,46.2749999999996
"Neither",110.424999999999,44.9750000000004
"Neither",218.025,45.0750000000007
"Neither",330.424999999999,42.9750000000004
"PanCK",375.225,44.9750000000004
"PanCK",381.725,45.2749999999996
"PanCK",449.324999999999,44.7749999999996
"Neither",166.824999999999,45.4750000000004
"Neither",93.4249999999993,46.6750000000011
"Neither",255.324999999999,45.6750000000011
"Neither",296.324999999999,46.5750000000007
"PanCK",346.924999999999,47.875
"CD68",70.5249999999996,49.5750000000007
"CD68",445.025,51.4750000000004
"Neither",49.0249999999996,48.7749999999996
"Neither",142.424999999999,48.9750000000004
"PanCK",177.924999999999,48.9750000000004
"Neither",226.525,46.875
"PanCK",236.824999999999,50.0750000000007
"PanCK",338.725,51.9750000000004
"Neither",102.424999999999,49.7749999999996
"PanCK",244.725,52.0750000000007
"PanCK",326.225,48.4750000000004
"Neither",7.02499999999964,49.5750000000007
"PanCK",156.924999999999,50.2749999999996
"PanCK",479.725,50.9750000000004
"Neither",58.3249999999989,50.875
"Neither",129.525,49.7749999999996
"Neither",136.824999999999,52.5750000000007
"PanCK",399.225,49.4750000000004
"Neither",14.625,51.4750000000004
"PanCK",353.025,50.875
"Neither",193.625,49.875
"PanCK",452.424999999999,52.1750000000011
"CD68",33.0249999999996,51.2749999999996
"PanCK",384.824999999999,51.0750000000007
"Neither",217.625,52.6750000000011
"PanCK",228.824999999999,55.375
"PanCK",272.625,53.875
"PanCK",282.525,56.7749999999996
"PanCK",365.625,54.0750000000007
"PanCK",253.025,56.875
"PanCK",317.924999999999,56.2749999999996
"Neither",331.025,52.4750000000004
"Neither",23.625,52.0750000000007
"PanCK",392.324999999999,54.375
"PanCK",436.225,54.6750000000011
"PanCK",202.625,55.0750000000007
"PanCK",427.725,53.375
"Neither",185.824999999999,53.375
"Neither",301.424999999999,53.875
"CD68",96.125,53.875
"PanCK",310.025,53.0750000000007
"PanCK",261.324999999999,55.1750000000011
"Neither",40.9249999999993,55.375
"PanCK",150.625,56.9750000000004
"Neither",1.02499999999964,55.0750000000007
"Neither",327.025,56.5750000000007
"PanCK",126.924999999999,57.5750000000007
"PanCK",211.125,57.7749999999996
"PanCK",374.025,57.375
"Neither",191.924999999999,57.375
"CD68",30.9249999999993,59.0750000000007
"CD68: PD-L1",344.424999999999,59.1750000000011
"PanCK",470.824999999999,59.5750000000007
"PanCK",293.025,59.9750000000004
"Neither",21.3249999999989,59.2749999999996
"PanCK",419.824999999999,61.375
"Neither",10.8249999999989,60.4750000000004
"Neither",93.4249999999993,59.375
"PanCK",400.725,63.1750000000011
"PanCK",450.725,64.1750000000011
"PanCK",376.625,65.1750000000011
"PanCK",312.424999999999,64.6750000000011
"Neither",97.125,66.875
"PanCK",137.625,65.0750000000007
"PanCK",105.625,66.1750000000011
"PanCK",432.924999999999,65.2749999999996
"PanCK",334.225,67.2749999999996
"PanCK",123.324999999999,65.5750000000007
"PanCK",465.324999999999,68.0750000000007
"Neither",22.8249999999989,66.4750000000004
"PanCK",388.824999999999,68.9750000000004
"PanCK",282.725,68.7749999999996
"Neither",47.4249999999993,67.6750000000011
"PanCK",486.924999999999,71.2749999999996
"PanCK",291.824999999999,72.375
"PanCK",115.424999999999,69.9750000000004
"PanCK",189.225,68.9750000000004
"PanCK",236.525,70.875
"PanCK",198.525,73.0750000000007
"Neither",11.3249999999989,69.9750000000004
"PanCK",172.625,73.5750000000007
"PanCK",274.924999999999,75.0750000000007
"Neither",160.725,74.9750000000004
"CD68",210.225,72.6750000000011
"PanCK",89.125,76.9750000000004
"PanCK",359.025,76.5750000000007
"PanCK",448.424999999999,74.1750000000011
"PanCK",47.2250000000004,75.0750000000007
"Neither: PD-L1",16.625,74.7749999999996
"PanCK",258.424999999999,75.9750000000004
"Neither",434.324999999999,76.6750000000011
"PanCK",129.324999999999,77.9750000000004
"Neither: PD-L1",9.82499999999891,78.1750000000011
"PanCK",205.125,79.875
"PanCK",243.924999999999,80.7749999999996
"PanCK",33.4249999999993,80.2749999999996
"PanCK",144.025,81.1750000000011
"PanCK",335.125,80.375
"PanCK",73.625,82.1750000000011
"Neither: PD-L1",20.8249999999989,80.7749999999996
"CD68",315.924999999999,81.7749999999996
"PanCK",110.924999999999,82.375
"PanCK",303.625,84.4750000000004
"Neither",424.625,82.1750000000011
"PanCK",52.9249999999993,84.5750000000007
"PanCK",295.824999999999,80.9750000000004
"CD68",344.125,84.4750000000004
"PanCK",218.424999999999,82.375
"PanCK",176.125,84.375
"PanCK",189.824999999999,87.6750000000011
"PanCK",227.525,86.4750000000004
"PanCK",23.2250000000004,85.9750000000004
"PanCK",377.025,88.375
"PanCK",129.824999999999,88.375
"PanCK",400.225,89.2749999999996
"PanCK",329.025,91.5750000000007
"PanCK",208.625,89.9750000000004
"Neither",450.725,88.375
"PanCK",27.2250000000004,89.5750000000007
"PanCK",37.9249999999993,90.875
"PanCK",88.125,91.4750000000004
"PanCK",243.924999999999,90.875
"PanCK",221.625,96.1750000000011
"PanCK",355.324999999999,97.7749999999996
"PanCK",369.324999999999,92.0750000000007
"Neither",446.324999999999,95.7749999999996
"PanCK",27.4249999999993,94.2749999999996
"PanCK",304.424999999999,96.375
"PanCK",76.7250000000004,96.7749999999996
"PanCK",185.125,97.4750000000004
"PanCK",145.025,97.4750000000004
"Neither",423.725,95.5750000000007
"PanCK",94.3249999999989,97.9750000000004
"Neither",417.225,99.375
"Neither",435.924999999999,97.5750000000007
"Neither",473.225,98.9750000000004
"PanCK",334.025,101.475
"PanCK",246.125,98.6750000000011
"PanCK",373.625,101.675000000001
"Neither",30.2250000000004,99.7749999999996
"PanCK",290.125,102.075000000001
"PanCK",318.824999999999,103.875
"Neither",448.525,102.075000000001
"PanCK",229.424999999999,104.375
"PanCK",40.3249999999989,103.675000000001
"PanCK",253.225,104.075000000001
"PanCK",248.824999999999,103.475
"PanCK",509.125,-0.524999999999636
"PanCK",689.924999999999,1.375
"PanCK",516.824999999999,1.27499999999964
"PanCK",464.424999999999,4.375
"PanCK",721.125,1.47500000000036
"CD68",744.725,1.47500000000036
"PanCK",668.225,4.375
"PanCK",700.725,4.77499999999964
"PanCK",570.924999999999,6.97500000000036
"PanCK",714.424999999999,5.57500000000073
"PanCK",528.525,4.57500000000073
"PanCK",545.025,6.17500000000109
"PanCK",725.025,6.47500000000036
"PanCK",651.424999999999,7.07500000000073
"PanCK",638.525,6.27499999999964
"PanCK",587.725,6.17500000000109
"PanCK",611.625,6.375
"PanCK",746.025,8.07500000000073
"PanCK",623.025,7.97500000000036
"PanCK",733.025,8.375
"PanCK",594.225,6.47500000000036
"PanCK",502.924999999999,8.875
"PanCK",554.824999999999,9.07500000000073
"PanCK",580.025,9.47500000000036
"PanCK",492.625,12.1750000000011
"PanCK",628.924999999999,10.2749999999996
"PanCK",521.525,12.4750000000004
"PanCK",642.125,11.2749999999996
"PanCK",709.625,14.7749999999996
"PanCK",535.525,14.9750000000004
"PanCK",607.725,11.9750000000004
"PanCK",686.025,14.2749999999996
"PanCK",599.125,14.1750000000011
"PanCK",615.225,15.7749999999996
"PanCK",559.725,15.375
"PanCK",637.924999999999,16.6750000000011
"PanCK",694.025,15.4750000000004
"PanCK",510.525,16.1750000000011
"PanCK",588.225,17.9750000000004
"PanCK",676.725,19.0750000000007
"PanCK",668.424999999999,16.6750000000011
"PanCK",652.625,17.2749999999996
"PanCK",568.625,19.1750000000011
"PanCK",621.824999999999,19.875
"PanCK",727.225,18.2749999999996
"PanCK",628.424999999999,20.375
"CD68",659.025,20.875
"PanCK",720.225,17.6750000000011
"PanCK",741.225,20.2749999999996
"PanCK",601.625,25.4750000000004
"PanCK",734.225,21.875
"PanCK",698.725,21.5750000000007
"PanCK",463.525,20.7749999999996
"PanCK",577.125,21.4750000000004
"PanCK",648.525,21.4750000000004
"PanCK",643.424999999999,23.375
"PanCK",523.924999999999,23.9750000000004
"PanCK",543.424999999999,27.375
"PanCK",554.225,22.9750000000004
"PanCK",684.125,27.2749999999996
"PanCK",637.824999999999,23.7749999999996
"PanCK",717.725,27.7749999999996
"PanCK",614.924999999999,26.375
"PanCK",560.824999999999,27.9750000000004
"PanCK",651.625,27.9750000000004
"CD68: PD-L1",511.225,28.875
"PanCK",531.725,27.7749999999996
"PanCK",578.924999999999,28.4750000000004
"CD68",631.225,29.1750000000011
"PanCK",707.125,26.6750000000011
"PanCK",743.625,30.7749999999996
"PanCK",586.424999999999,29.5750000000007
"PanCK",646.025,27.2749999999996
"PanCK",488.625,30.375
"PanCK",699.225,28.7749999999996
"PanCK",691.824999999999,30.7749999999996
"PanCK",569.324999999999,34.1750000000011
"PanCK",660.025,31.1750000000011
"PanCK",707.225,33.9750000000004
"PanCK",642.225,34.1750000000011
"PanCK",463.125,35.7749999999996
"PanCK",606.225,35.4750000000004
"PanCK",698.725,38.5750000000007
"PanCK",665.225,38.1750000000011
"PanCK",517.025,35.1750000000011
"PanCK",587.225,38.6750000000011
"PanCK",523.924999999999,39.0750000000007
"PanCK",684.924999999999,38.7749999999996
"PanCK",616.725,38.375
"PanCK",537.225,39.6750000000011
"PanCK",486.424999999999,38.0750000000007
"PanCK",676.824999999999,40.9750000000004
"PanCK",610.924999999999,40.375
"PanCK",626.824999999999,40.875
"PanCK",595.525,41.2749999999996
"PanCK",709.025,41.7749999999996
"PanCK",723.824999999999,41.6750000000011
"PanCK",638.424999999999,47.0750000000007
"PanCK",715.424999999999,39.0750000000007
"PanCK",513.225,44.4750000000004
"PanCK",744.924999999999,43.4750000000004
"PanCK",505.324999999999,46.5750000000007
"PanCK",606.424999999999,44.5750000000007
"PanCK",688.725,46.1750000000011
"PanCK",566.424999999999,46.5750000000007
"PanCK",529.225,44.7749999999996
"PanCK",717.625,49.7749999999996
"PanCK",546.324999999999,45.1750000000011
"PanCK",619.725,49.5750000000007
"PanCK",461.225,50.1750000000011
"PanCK",701.025,46.9750000000004
"PanCK",542.125,49.1750000000011
"PanCK",613.225,48.7749999999996
"PanCK",534.125,50.5750000000007
"PanCK",524.824999999999,51.2749999999996
"PanCK",672.725,46.875
"PanCK",600.125,50.7749999999996
"PanCK",667.525,48.7749999999996
"PanCK: PD-L1",574.025,52.6750000000011
"PanCK",660.225,49.1750000000011
"PanCK",679.625,49.875
"PanCK",654.725,50.5750000000007
"PanCK",581.424999999999,50.1750000000011
"PanCK",626.924999999999,53.0750000000007
"PanCK",695.525,53.375
"PanCK",706.924999999999,51.5750000000007
"PanCK",472.525,51.2749999999996
"PanCK",671.125,54.1750000000011
"PanCK",503.225,54.4750000000004
"PanCK",553.924999999999,53.875
"PanCK",664.125,55.2749999999996
"PanCK",493.424999999999,54.9750000000004
"PanCK",611.025,55.875
"CD68: PD-L1",743.424999999999,53.375
"PanCK",591.025,56.9750000000004
"PanCK",687.625,57.6750000000011
"CD68",708.025,61.0750000000007
"PanCK",515.424999999999,59.9750000000004
"PanCK",538.725,59.4750000000004
"PanCK",563.324999999999,59.7749999999996
"PanCK",630.625,59.6750000000011
"PanCK",481.324999999999,59.6750000000011
"PanCK",646.824999999999,58.9750000000004
"PanCK",656.324999999999,59.2749999999996
"CD68: PD-L1",571.924999999999,60.1750000000011
"PanCK",552.025,63.9750000000004
"PanCK",589.725,65.4750000000004
"PanCK",497.025,65.7749999999996
"PanCK",717.324999999999,68.0750000000007
"PanCK",660.924999999999,67.7749999999996
"CD68: PD-L1",620.025,66.7749999999996
"PanCK",687.025,67.375
"PanCK",680.225,73.375
"PanCK",692.924999999999,72.0750000000007
"PanCK",667.225,74.5750000000007
"PanCK",700.725,74.9750000000004
"PanCK",545.225,75.9750000000004
"PanCK",650.424999999999,75.5750000000007
"PanCK",518.625,76.5750000000007
"PanCK",460.625,78.4750000000004
"PanCK",556.025,78.9750000000004
"PanCK",722.025,82.4750000000004
"PanCK",699.525,83.6750000000011
"PanCK",666.225,85.375
"PanCK",495.625,85.2749999999996
"PanCK",521.125,85.0750000000007
"PanCK: PD-L1",622.125,87.2749999999996
"PanCK",514.625,91.6750000000011
"PanCK",561.725,91.2749999999996
"CD68: PD-L1",709.625,89.5750000000007
"PanCK",633.125,89.375
"PanCK: PD-L1",606.225,91.4750000000004
"PanCK",551.625,91.6750000000011
"PanCK",527.424999999999,92.875
"PanCK",686.424999999999,97.0750000000007
"PanCK",724.525,98.1750000000011
"PanCK",621.525,96.9750000000004
"PanCK",705.125,97.7749999999996
"PanCK",661.625,96.2749999999996
"PanCK",486.924999999999,98.9750000000004
"Neither",459.525,98.7749999999996
"CD68",544.125,99.1750000000011
"PanCK",523.625,101.875
"PanCK",646.125,101.075000000001
"PanCK",635.125,101.975
"PanCK",658.824999999999,103.175000000001
"PanCK",579.125,103.375
"PanCK",668.125,103.775
"PanCK",592.924999999999,104.275
"PanCK",536.125,105.275
"PanCK",355.924999999999,61.5750000000007
"PanCK",490.025,60.1750000000011
"PanCK",184.824999999999,60.4750000000004
"PanCK",384.824999999999,61.5750000000007
"Neither",303.725,61.6750000000011
"Neither",46.2250000000004,60.6750000000011
"Neither",69.125,60.5750000000007
"PanCK",114.525,60.7749999999996
"Neither",81.8249999999989,60.5750000000007
"PanCK",220.924999999999,63.875
"PanCK",440.924999999999,62.375
"PanCK",195.424999999999,63.2749999999996
"PanCK",248.525,68.0750000000007
"PanCK",263.324999999999,63.6750000000011
"PanCK",172.525,63.4750000000004
"PanCK",240.924999999999,62.4750000000004
"Neither",3.82499999999891,65.375
"CD68",56.4249999999993,64.1750000000011
"PanCK",269.225,69.375
"PanCK",230.525,65.0750000000007
"PanCK",481.225,66.4750000000004
"PanCK",368.125,69.4750000000004
"Neither",70.2250000000004,66.9750000000004
"PanCK",417.924999999999,71.5750000000007
"PanCK",307.924999999999,71.6750000000011
"PanCK",80.125,70.875
"PanCK",224.424999999999,74.4750000000004
"PanCK",182.625,74.375
"PanCK",408.924999999999,70.375
"PanCK",323.424999999999,73.6750000000011
"PanCK",426.924999999999,72.0750000000007
"PanCK",140.725,73.4750000000004
"PanCK",64.625,75.6750000000011
"PanCK",398.525,72.4750000000004
"CD68: PD-L1",22.7250000000004,73.0750000000007
"PanCK",493.625,77.6750000000011
"PanCK",190.424999999999,77.0750000000007
"PanCK",103.225,77.4750000000004
"PanCK",120.924999999999,76.1750000000011
"CD68",382.525,77.0750000000007
"PanCK",399.324999999999,77.9750000000004
"CD68",345.225,76.6750000000011
"PanCK",374.924999999999,78.375
"PanCK",410.625,80.875
"PanCK",392.725,77.7749999999996
"PanCK",471.225,81.9750000000004
"PanCK",452.025,81.6750000000011
"PanCK",262.225,82.9750000000004
"PanCK",368.625,80.4750000000004
"PanCK",0.225000000000364,82.4750000000004
"Neither",439.025,83.1750000000011
"PanCK",120.125,83.1750000000011
"PanCK",289.125,88.1750000000011
"CD68: PD-L1",388.324999999999,84.6750000000011
"PanCK",154.424999999999,84.1750000000011
"PanCK",7.02499999999964,85.9750000000004
"PanCK",163.924999999999,86.5750000000007
"PanCK",358.225,86.375
"PanCK",99.125,87.2749999999996
"PanCK",274.824999999999,93.875
"Neither",430.125,88.0750000000007
"PanCK",320.824999999999,89.6750000000011
"PanCK",492.424999999999,91.0750000000007
"Neither",423.424999999999,89.7749999999996
"PanCK",483.725,89.6750000000011
"PanCK",116.324999999999,92.875
"CD68",347.225,92.9750000000004
"PanCK",199.625,92.375
"PanCK",263.025,92.0750000000007
"Neither",436.424999999999,90.9750000000004
"PanCK",173.125,94.4750000000004
"Neither",414.225,91.375
"PanCK",56.7250000000004,94.0750000000007
"PanCK",387.225,96.6750000000011
"PanCK",8.52499999999964,93.9750000000004
"PanCK",161.424999999999,97.1750000000011
"PanCK",103.625,96.6750000000011
"PanCK",363.324999999999,95.4750000000004
"PanCK",235.025,97.4750000000004
"PanCK",313.924999999999,97.5750000000007
"CD68",406.525,97.875
"PanCK",22.625,99.875
"PanCK",260.625,102.475
"PanCK",13.4249999999993,103.975
"PanCK",117.324999999999,104.575000000001
"PanCK",57.5249999999996,104.775
"PanCK",210.725,102.075000000001
"CD68",398.625,100.775
"Neither",425.725,104.775
"Neither",457.025,106.775
"PanCK",27.2250000000004,108.375
"Neither",438.324999999999,105.475
"PanCK",143.824999999999,106.075000000001
"PanCK",179.625,103.975
"PanCK",280.625,107.075000000001
"CD68",394.424999999999,106.075000000001
"PanCK",68.7250000000004,105.775
"PanCK",100.625,107.075000000001
"PanCK",304.025,107.775
"PanCK",244.324999999999,108.075000000001
"Neither",466.924999999999,107.675000000001
"PanCK",186.725,108.875
"PanCK",350.225,107.675000000001
"PanCK",365.924999999999,107.875
"PanCK",78.3249999999989,109.675000000001
"PanCK",164.525,108.675000000001
"Neither",411.824999999999,110.675000000001
"PanCK",204.225,107.975
"PanCK",91.3249999999989,108.775
"PanCK",217.125,110.075000000001
"PanCK",134.225,109.475
"PanCK",291.625,111.175000000001
"Neither",449.625,111.475
"PanCK",270.625,111.175000000001
"PanCK",322.424999999999,110.175000000001
"CD68",379.424999999999,111.875
"PanCK",227.625,112.975
"PanCK",35.9249999999993,112.675000000001
"PanCK",333.424999999999,112.675000000001
"PanCK",108.725,110.675000000001
"PanCK",239.025,114.475
"PanCK",90.2250000000004,119.175000000001
"Neither",386.225,112.475
"CD68",430.025,112.475
"PanCK",65.0249999999996,115.875
"Neither",390.824999999999,111.775
"PanCK",125.625,112.775
"PanCK",153.125,114.975
"PanCK",313.725,112.975
"Neither",343.625,116.875
"PanCK",17.4249999999993,114.475
"PanCK",103.025,115.475
"Neither",395.324999999999,116.875
"Neither",440.125,115.675000000001
"PanCK",44.0249999999996,115.075000000001
"PanCK",4.72500000000036,118.075000000001
"PanCK",140.424999999999,118.475
"Neither",403.125,115.775
"Neither",483.125,121.475
"PanCK",110.424999999999,118.075000000001
"PanCK",309.824999999999,116.975
"Neither",469.225,115.075000000001
"PanCK",174.324999999999,117.075000000001
"CD68: PD-L1",423.424999999999,116.175000000001
"PanCK",192.924999999999,118.875
"PanCK",322.025,119.775
"Neither",492.625,116.675000000001
"PanCK",260.625,119.575000000001
"CD68: PD-L1",432.625,118.975
"PanCK",53.2250000000004,119.475
"PanCK",209.424999999999,119.875
"PanCK",293.225,119.675000000001
"PanCK",304.324999999999,118.575000000001
"PanCK",276.125,119.175000000001
"Neither",368.725,117.775
"PanCK",122.125,120.875
"Neither",460.424999999999,120.875
"PanCK",34.3249999999989,119.975
"PanCK",78.2250000000004,121.875
"PanCK",220.225,120.275
"PanCK",41.2250000000004,122.075000000001
"CD68",449.225,123.775
"PanCK",101.424999999999,123.275
"Neither",385.924999999999,123.975
"Neither",413.824999999999,121.475
"PanCK",182.025,122.775
"PanCK",241.824999999999,122.375
"PanCK",15.9249999999993,125.375
"PanCK",301.824999999999,122.675000000001
"CD68",375.924999999999,123.075000000001
"Neither",475.125,122.075000000001
"PanCK",311.625,122.675000000001
