"Classification","xDim","yDim"
"Neither",162.650000000001,21.9750000000004
"Neither",96.5500000000011,23.2749999999996
"Neither",110.050000000001,22.5750000000007
"CD68",192.25,21.9750000000004
"PanCK",62.4500000000007,23.4750000000004
"Neither",234.050000000001,23.1749999999993
"CD68",16.3500000000004,24.7749999999996
"PanCK",371.25,24.7749999999996
"PanCK",50.0500000000011,30.1749999999993
"Neither",83.5500000000011,30.875
"Neither",228.150000000001,30.0750000000007
"Neither",482.150000000001,28.6749999999993
"Neither",149.150000000001,27.7749999999996
"Neither",247.75,27.9750000000004
"CD68",186.650000000001,29.0750000000007
"CD68",268.950000000001,30.9750000000004
"PanCK",365.35,30.375
"PanCK",465.75,30.875
"Neither",126.450000000001,28.6749999999993
"Neither",337.550000000001,29.9750000000004
"Neither",489.650000000001,30.2749999999996
"Neither",110.150000000001,31.375
"Neither",159.150000000001,29.9750000000004
"Neither",168.050000000001,29.9750000000004
"PanCK",302.450000000001,31.875
"Neither",425.150000000001,30.1749999999993
"Neither",100.450000000001,30.1749999999993
"PanCK",349.85,28.9750000000004
"PanCK",343.950000000001,29.2749999999996
"CD68",140.75,34.4750000000004
"CD68",206.550000000001,32.5750000000007
"Neither",197.450000000001,31.875
"Neither",393.650000000001,32.0750000000007
"PanCK",38.0500000000011,37.4750000000004
"PanCK",357.550000000001,34.375
"PanCK",69.9500000000007,33.875
"Neither",240.550000000001,33.7749999999996
"PanCK",347.35,38.375
"PanCK",431.150000000001,37.0750000000007
"CD68",129.550000000001,38.1749999999993
"PanCK",27.5500000000011,37.7749999999996
"PanCK",63.4500000000007,33.1749999999993
"PanCK",285.150000000001,39.375
"PanCK",9.45000000000073,37.0750000000007
"Neither",152.550000000001,40.1749999999993
"Neither",159.35,37.5750000000007
"Neither",279.650000000001,36.1749999999993
"PanCK",412.85,39.0750000000007
"Neither",93.0500000000011,37.7749999999996
"PanCK",338.550000000001,39.5750000000007
"PanCK",374.75,41.0750000000007
"CD68",323.450000000001,39.4750000000004
"PanCK",61.0500000000011,39.375
"Neither",175.85,38.375
"PanCK",70.8500000000004,39.6749999999993
"Neither",79.4500000000007,40.6749999999993
"PanCK",367.550000000001,40.7749999999996
"Neither",106.150000000001,40.4750000000004
"CD68",199.25,39.875
"PanCK",388.950000000001,40.7749999999996
"CD68",18.9500000000007,38.6749999999993
"Neither",163.950000000001,39.2749999999996
"Neither",234.75,41.0750000000007
"CD68",460.150000000001,39.9750000000004
"Neither",114.150000000001,41.4750000000004
"PanCK",331.450000000001,42.7749999999996
"PanCK",54.5500000000011,43.1749999999993
"CD68",207.950000000001,44.375
"PanCK",253.35,41.9750000000004
"Neither",88.75,42.6749999999993
"PanCK",2.35000000000036,44.1749999999993
"CD68: PD-L1",451.35,43.6749999999993
"Neither",11.0500000000011,44.5750000000007
"CD68",178.35,45.6749999999993
"PanCK",315.450000000001,43.5750000000007
"CD68",19.75,46.2749999999996
"Neither",84.0500000000011,44.375
"Neither",138.050000000001,43.7749999999996
"PanCK",246.35,44.6749999999993
"PanCK",306.75,46.6749999999993
"Neither",101.650000000001,48.6749999999993
"Neither",123.450000000001,44.4750000000004
"CD68",352.550000000001,45.9750000000004
"Neither",167.650000000001,45.375
"Neither",273.450000000001,49.2749999999996
"Neither",65.5500000000011,49.4750000000004
"Neither",219.35,46.875
"PanCK",432.35,48.1749999999993
"Neither",476.950000000001,49.1749999999993
"PanCK",400.050000000001,45.6749999999993
"PanCK",259.450000000001,49.9750000000004
"PanCK",38.8500000000004,47.0750000000007
"Neither",285.150000000001,51.9750000000004
"PanCK",46.6500000000015,49.2749999999996
"CD68",113.450000000001,52.9750000000004
"Neither",146.450000000001,49.1749999999993
"CD68",380.25,49.2749999999996
"PanCK",410.550000000001,50.5750000000007
"PanCK",31.75,49.875
"Neither",91.75,50.375
"PanCK",340.85,49.0750000000007
"Neither",80.1500000000015,49.2749999999996
"CD68",185.150000000001,50.375
"PanCK",394.25,50.875
"Neither",485.35,50.0750000000007
"CD68",160.35,50.5750000000007
"Neither",442.85,49.6749999999993
"Neither",136.35,50.1749999999993
"Neither",153.050000000001,50.6749999999993
"Neither",229.950000000001,51.2749999999996
"PanCK",330.650000000001,50.9750000000004
"Neither: PD-L1",10.6500000000015,51.5750000000007
"CD68",212.35,52.2749999999996
"PanCK",245.150000000001,50.875
"PanCK",314.25,51.1749999999993
"CD68: PD-L1",358.050000000001,50.1749999999993
"Neither",196.25,52.1749999999993
"PanCK",422.450000000001,52.5750000000007
"PanCK",24.9500000000007,55.875
"Neither",126.75,53.2749999999996
"Neither: PD-L1",16.0500000000011,54.0750000000007
"PanCK",403.450000000001,53.2749999999996
"Neither",3.45000000000073,54.375
"PanCK",38.25,59.1749999999993
"PanCK",296.150000000001,56.6749999999993
"PanCK",323.550000000001,55.4750000000004
"CD68",366.450000000001,54.4750000000004
"Neither",169.050000000001,54.9750000000004
"PanCK",341.050000000001,59.4750000000004
"PanCK",240.450000000001,55.0750000000007
"Neither",250.150000000001,58.0750000000007
"PanCK",355.85,56.375
"PanCK",48.1500000000015,59.6749999999993
"Neither",136.950000000001,57.9750000000004
"Neither",175.85,56.6749999999993
"CD68",204.050000000001,59.5750000000007
"Neither",85.8500000000004,59.1749999999993
"PanCK",307.75,58.375
"PanCK",418.650000000001,58.0750000000007
"Neither",269.550000000001,58.4750000000004
"PanCK",387.650000000001,57.9750000000004
"Neither",160.550000000001,60.4750000000004
"PanCK",233.950000000001,57.4750000000004
"Neither: PD-L1",399.950000000001,59.1749999999993
"Neither",462.150000000001,59.1749999999993
"PanCK",58.3500000000004,60.2749999999996
"Neither",261.950000000001,59.7749999999996
"Neither",486.950000000001,59.1749999999993
"PanCK",406.75,59.5750000000007
"PanCK",413.650000000001,58.6749999999993
"PanCK",316.950000000001,60.0750000000007
"Neither",191.85,59.375
"Neither",283.75,62.0750000000007
"PanCK",440.650000000001,65.875
"Neither",222.35,60.875
"PanCK",364.150000000001,62.375
"Neither",229.950000000001,60.0750000000007
"Neither",212.550000000001,61.2749999999996
"Neither",242.050000000001,63.0750000000007
"Neither",105.35,61.875
"Neither",172.450000000001,67.5750000000007
"PanCK",425.25,63.5750000000007
"PanCK",8.45000000000073,64.9750000000004
"Neither",120.150000000001,63.375
"PanCK",17.9500000000007,64.1749999999993
"Neither",75.4500000000007,62.2749999999996
"Neither",150.650000000001,62.875
"CD68: PD-L1",396.150000000001,63.875
"PanCK",413.85,66.375
"Neither",167.050000000001,63.375
"Neither",235.550000000001,64.6749999999993
"PanCK",303.25,71.375
"Neither",137.650000000001,63.6749999999993
"Neither",256.150000000001,64.375
"Neither",190.650000000001,66.2749999999996
"CD68",184.450000000001,64.7749999999996
"Neither",230.150000000001,64.4750000000004
"PanCK",313.150000000001,67.4750000000004
"PanCK",325.550000000001,65.1749999999993
"Neither",81.0500000000011,66.375
"Neither: PD-L1",391.35,68.875
"Neither",218.25,70.0750000000007
