"Classification","xDim","yDim"
"PanCK",207.536,111.3536
"PanCK",44.5960000000001,112.3536
"CD3",73.6660000000001,112.8536
"PanCK",139.716,113.4536
"PanCK",127.366,114.3536
"Neither",220.666,117.2536
"PanCK",96.5260000000001,117.8536
"PanCK",159.646,115.1536
"PanCK",186.726,113.9536
"PanCK",54.696,118.3536
"CD3",77.7260000000001,117.0536
"CD3",148.136,118.6536
"PanCK",179.746,116.6536
"PanCK",191.926,117.4536
"PanCK",40.046,120.7536
"CD3",202.396,119.8536
"CD3",136.806,122.4536
"PanCK",119.256,121.5536
"PanCK",187.516,122.8536
"PanCK",19.6560000000001,124.2536
"PanCK",164.366,122.6536
"PanCK",83.256,124.8536
"PanCK",155.236,125.0536
"PanCK",65.236,126.9536
"PanCK",105.956,125.9536
"CD3",197.766,127.9536
"PanCK",182.576,126.3536
"PanCK",172.636,128.6536
"PanCK",29.886,130.1536
"PanCK",129.896,132.7536
"PanCK",116.316,132.1536
"PanCK",207.916,131.3536
"PanCK",46.8960000000001,134.3536
"PanCK",55.636,132.0536
"CD3",190.666,134.7536
"PanCK",92.876,134.2536
"PanCK",79.136,136.3536
"PanCK",17.4760000000001,136.8536
"PanCK",154.396,136.4536
"PanCK",143.856,134.2536
"CD3",164.556,138.2536
"PanCK",173.836,139.6536
"CD3",101.886,140.0536
"PanCK",26.426,139.8536
"CD3",201.766,142.7536
"PanCK",183.246,139.0536
"PanCK",112.516,141.5536
"PanCK",141.716,142.3536
"CD3",196.026,140.8536
"PanCK",191.316,143.3536
"PanCK",73.136,145.2536
"PanCK",87.206,145.9536
"PanCK",30.9760000000001,148.0536
"PanCK",122.526,146.5536
"PanCK",159.896,147.0536
"PanCK",59.986,147.1536
"PanCK",188.726,148.2536
"PanCK",168.206,150.3536
"PanCK",179.036,150.7536
"PanCK",15.8460000000001,150.6536
"PanCK",140.096,151.7536
"CD3",112.766,151.4536
"PanCK",155.216,152.9536
"CD3",201.256,153.2536
"Neither",226.316,152.4536
"PanCK",41.1460000000001,154.6536
"CD3",122.636,154.2536
"Neither",212.876,153.6536
"PanCK",26.7760000000001,155.7536
"PanCK",55.936,154.1536
"PanCK",103.436,155.6536
"PanCK",233.386,157.1536
"PanCK",90.066,156.7536
"CD3",190.856,157.4536
"PanCK",147.986,158.8536
"PanCK",129.166,159.1536
"CD3",171.976,160.2536
"Neither",255.636,162.0536
"PanCK",115.876,160.6536
"CD3",182.886,161.2536
"PanCK",50.936,163.9536
"CD3",197.646,163.4536
"CD3",161.136,162.8536
"CD3",138.096,164.1536
"CD3",155.226,167.1536
"PanCK",84.236,166.1536
"PanCK",167.386,166.2536
"PanCK",108.786,166.6536
"Neither",206.156,167.8536
"CD3",186.386,169.9536
"PanCK",26.5260000000001,169.6536
"PanCK",129.876,170.5536
"PanCK",148.036,171.0536
"PanCK",117.506,171.7536
"PanCK",60.5860000000001,171.9536
"PanCK",72.446,171.8536
"PanCK",102.106,171.8536
"PanCK",175.016,171.4536
"PanCK",91.056,171.5536
"CD3",141.356,173.6536
"PanCK",38.516,176.3536
"PanCK",164.516,175.0536
"CD3",256.526,175.2536
"Neither",249.586,173.7536
"PanCK",83.9160000000001,175.9536
"Neither",209.456,176.0536
"CD3",182.626,179.3536
"PanCK",135.976,178.1536
"PanCK",20.3960000000001,180.3536
"PanCK",95.456,178.2536
"PanCK",159.396,183.0536
"PanCK",173.756,181.8536
"PanCK",56.2160000000001,180.4536
"PanCK",104.476,181.1536
"CD3",147.576,183.1536
"PanCK",29.5960000000001,183.7536
"PanCK",120.056,182.7536
"PanCK",130.106,182.4536
"PanCK",48.9160000000001,186.1536
"PanCK",75.876,184.3536
"PanCK",89.316,184.6536
"PanCK",96.826,188.4536
"CD3",168.726,191.6536
"PanCK",134.786,192.5536
"PanCK",144.066,190.3536
"PanCK",245.006,189.9536
"PanCK",67.746,190.5536
"CD3",177.856,190.9536
"CD3",188.116,192.1536
"PanCK",116.706,191.7536
"PanCK",81.9660000000001,193.6536
"CD3",104.186,193.0536
"CD3",152.986,192.3536
"PanCK",40.796,195.8536
"PanCK",59.7860000000001,194.3536
"CD3",160.576,196.2536
"PanCK",126.716,194.4536
"PanCK",30.366,195.9536
"CD3",144.276,199.1536
"PanCK",54.866,200.0536
"PanCK",97.176,202.1536
"CD3",154.106,202.2536
"CD3",208.526,202.3536
"PanCK",115.386,201.3536
"PanCK",131.626,201.7536
"Neither",249.266,202.9536
"PanCK",194.906,203.5536
"PanCK",84.486,205.4536
"PanCK",49.496,208.7536
"PanCK",128.216,206.9536
"PanCK",71.796,208.5536
"CD3",148.366,208.1536
"PanCK",60.246,208.9536
"PanCK",121.186,208.5536
"CD3",140.946,210.9536
"CD3",112.736,212.2536
"PanCK",40.8560000000001,212.6536
"PanCK",183.256,211.3536
"PanCK",99.496,212.9536
"PanCK",128.436,213.7536
"PanCK",31.556,215.9536
"CD3",198.926,215.6536
"CD3",136.626,218.1536
"PanCK",23.066,217.6536
"PanCK",16.206,221.0536
"PanCK",58.766,220.4536
"PanCK",76.9760000000001,218.4536
"PanCK",179.356,220.0536
"PanCK",124.786,221.2536
"Neither",189.206,220.4536
"PanCK",87.5860000000001,218.5536
"PanCK",98.046,221.4536
"CD3",220.906,221.3536
"PanCK",82.816,222.9536
"PanCK",112.126,224.8536
"Neither",242.776,224.2536
"Neither",158.856,225.5536
"PanCK",25.576,229.5536
"PanCK",101.106,229.1536
"CD3",148.116,228.6536
"CD3",212.316,229.7536
"PanCK",44.006,229.8536
"Neither",168.726,230.0536
"Neither",193.256,229.6536
"PanCK",63.946,230.6536
"PanCK",84.4060000000001,230.8536
"PanCK",230.436,232.6536
"PanCK",35.066,232.2536
"PanCK",54.5360000000001,234.1536
"PanCK",113.926,234.6536
"PanCK",221.756,235.0536
"CD3",93.6660000000001,236.8536
"PanCK",67.806,237.7536
"PanCK",30.9060000000001,240.2536
"PanCK",102.236,237.9536
"Neither",141.146,237.5536
"PanCK",47.4060000000001,240.9536
"PanCK",80.3460000000001,237.8536
"PanCK",213.846,240.0536
"CD3: CD8",149.226,240.7536
"PanCK",207.046,242.8536
"CD3",220.526,240.4536
"PanCK",229.426,243.7536
"PanCK",111.236,242.2536
"CD3",173.726,243.4536
"PanCK",88.8960000000001,243.8536
"PanCK",71.996,245.8536
"PanCK",56.486,245.8536
"CD3",250.986,243.4536
"PanCK",19.8560000000001,245.9536
"PanCK",80.486,245.9536
"PanCK",62.4160000000001,245.1536
"PanCK",100.676,247.1536
"PanCK",240.286,248.4536
"PanCK",138.996,247.1536
"PanCK",201.146,250.4536
"PanCK",257.376,251.5536
"Neither",148.266,252.5536
"PanCK",50.3360000000001,250.6536
"CD3",108.106,253.1536
"CD3",193.286,254.1536
"CD3",87.506,254.6536
"PanCK",231.176,254.5536
"PanCK",43.956,254.6536
"PanCK",63.256,254.7536
"PanCK",208.296,256.5536
"Neither",134.286,256.7536
"PanCK",77.136,257.0536
"CD3",99.2860000000001,256.7536
"PanCK",248.596,260.2536
"PanCK",22.076,259.6536
"Neither",155.466,257.1536
"CD3",257.546,261.8536
"PanCK",37.7860000000001,262.9536
"PanCK",225.176,262.4536
"CD3",92.566,259.4536
"Neither",125.316,259.7536
"Neither",161.266,263.4536
"PanCK",68.116,264.0536
"PanCK",197.196,264.0536
"PanCK",117.646,265.2536
"CD3",95.306,265.3536
"PanCK",15.676,265.4536
"PanCK",57.686,265.7536
"Neither",143.266,263.2536
"CD3",185.696,268.3536
"PanCK",204.946,267.3536
"PanCK",81.6660000000001,269.3536
"Neither",133.216,269.0536
"PanCK",153.876,269.7536
"PanCK",47.326,267.8536
"PanCK",31.876,271.6536
"Neither",166.896,270.2536
"PanCK",144.676,270.8536
"PanCK",212.796,270.6536
"PanCK",245.216,272.2536
"PanCK",230.736,269.9536
"PanCK",254.956,270.8536
"Neither",124.866,273.5536
"CD3",53.206,272.7536
"PanCK",193.816,276.2536
"PanCK",73.956,274.9536
"PanCK",94.996,275.3536
"PanCK",221.326,279.0536
"PanCK",233.896,278.5536
"PanCK",202.146,279.4536
"PanCK",209.446,277.4536
"PanCK",67.136,279.7536
"PanCK",57.6060000000001,278.3536
"PanCK",45.186,280.6536
"Neither",121.626,283.0536
"PanCK",186.926,285.4536
"Neither",138.266,280.3536
"CD3",99.7160000000001,282.0536
"PanCK",153.656,283.6536
"Neither",144.466,284.1536
"PanCK",88.056,285.9536
"PanCK",109.686,286.4536
"PanCK",30.3960000000001,284.6536
"CD3",213.446,287.1536
"PanCK",177.036,286.4536
"CD3",258.216,286.0536
"PanCK",38.486,288.0536
"PanCK",54.9060000000001,288.7536
"PanCK",195.446,286.2536
"PanCK",200.676,292.9536
"PanCK",66.2260000000001,292.4536
"PanCK",77.7160000000001,292.2536
"PanCK",97.6660000000001,290.7536
"PanCK",223.166,294.4536
"PanCK",173.456,296.1536
"CD3",253.046,295.8536
"PanCK",180.896,296.5536
"PanCK",166.326,299.2536
"PanCK",30.626,296.5536
"PanCK",41.206,295.7536
"PanCK",87.3360000000001,297.7536
"PanCK",99.8560000000001,298.1536
"CD3",152.986,298.5536
"PanCK",211.136,300.0536
"PanCK",37.0860000000001,303.0536
"PanCK",59.876,301.7536
"PanCK",113.556,301.1536
"PanCK",158.586,304.8536
"PanCK",190.986,302.4536
"PanCK",46.826,305.6536
"CD3",243.436,302.1536
"PanCK",23.2760000000001,304.8536
"PanCK",146.486,305.7536
"PanCK",78.686,305.5536
"PanCK",91.456,306.8536
"CD3",132.936,303.3536
"PanCK",30.456,307.1536
"PanCK",104.656,305.3536
"PanCK",257.156,305.8536
"PanCK",199.766,307.9536
"PanCK",170.676,310.2536
"PanCK",58.956,311.5536
"PanCK",241.686,311.4536
"PanCK",69.0360000000001,309.3536
"PanCK",124.566,313.5536
"PanCK",116.616,310.8536
"PanCK",182.876,311.7536
"PanCK",40.236,313.9536
"PanCK",133.796,314.0536
"PanCK",105.226,312.9536
"PanCK",155.346,316.1536
"PanCK",257.546,313.5536
"PanCK",142.666,316.5536
"PanCK",71.3960000000001,316.5536
"PanCK",80.196,318.3536
"PanCK",97.496,316.3536
"PanCK",91.3560000000001,320.1536
"PanCK",170.676,320.9536
"PanCK",198.706,320.0536
"PanCK",245.056,319.0536
"PanCK",260.486,319.0536
"PanCK",188.266,320.9536
"PanCK",35.326,321.4536
"CD3",113.316,320.6536
"PanCK",54.0360000000001,321.9536
"PanCK",208.776,322.8536
"PanCK",44.886,321.8536
"PanCK",233.516,323.5536
"PanCK",101.876,323.0536
"PanCK",178.906,325.2536
"PanCK",65.366,326.9536
"PanCK",132.596,324.5536
"PanCK",153.556,327.5536
"PanCK",109.456,328.3536
"PanCK",145.376,327.8536
"PanCK",49.8560000000001,329.2536
"PanCK",138.906,329.3536
"PanCK",193.586,329.2536
"PanCK",125.796,328.0536
"CD3",212.836,329.5536
"PanCK",89.006,331.0536
"PanCK",118.936,331.0536
"CD3",224.606,330.5536
"PanCK",160.506,332.0536
"PanCK",98.996,333.8536
"PanCK",77.4060000000001,334.8536
"CD3",185.786,335.5536
"PanCK",129.946,335.8536
"CD3",174.886,335.2536
"PanCK",29.7160000000001,337.2536
"PanCK",202.706,334.2536
"PanCK",59.426,336.9536
"PanCK",48.516,335.9536
"CD3",165.396,336.9536
"PanCK",257.006,335.7536
"PanCK",41.306,339.0536
"PanCK",109.786,338.9536
"PanCK",225.846,338.8536
"CD3",210.896,338.7536
"PanCK",143.466,339.8536
"CD3",121.676,340.4536
"PanCK",89.626,342.5536
"PanCK",246.106,341.4536
"CD3",231.906,342.7536
"PanCK",200.576,344.1536
"PanCK",156.166,343.2536
"PanCK",36.556,345.3536
"PanCK",54.546,345.7536
"PanCK",171.796,345.1536
"PanCK",183.306,346.3536
"PanCK",68.236,347.6536
"PanCK",98.946,346.3536
"PanCK",215.646,347.7536
"PanCK",109.906,350.6536
"PanCK",130.836,350.3536
"PanCK",50.9160000000001,353.3536
"PanCK",205.796,351.3536
"PanCK",34.4160000000001,353.4536
"PanCK",162.866,352.6536
"PanCK",150.526,352.0536
"PanCK",80.746,355.0536
"PanCK",92.886,356.9536
"PanCK",41.486,355.3536
"PanCK",174.066,355.7536
"PanCK",248.706,357.7536
"PanCK",228.936,357.4536
"PanCK",59.016,357.2536
"PanCK",211.366,359.2536
"PanCK",123.006,359.3536
"PanCK",199.786,359.5536
"PanCK",47.696,361.7536
"PanCK",133.356,360.9536
"CD3",237.576,358.8536
"PanCK",154.296,360.3536
"PanCK",187.966,362.9536
"PanCK",162.206,363.1536
"PanCK",113.806,365.9536
"PanCK",56.116,365.0536
"PanCK",142.166,365.5536
"PanCK",102.056,367.0536
"PanCK",73.2260000000001,366.3536
"PanCK",169.196,366.7536
"PanCK",241.926,366.9536
"PanCK",253.796,365.7536
"CD3",209.996,366.7536
"CD3",202.676,366.6536
"PanCK",153.256,369.3536
"PanCK",177.416,370.9536
"PanCK",122.446,371.4536
"PanCK",60.3460000000001,373.2536
"PanCK",206.446,373.4536
"PanCK",257.506,371.7536
"PanCK",49.7860000000001,374.4536
"PanCK",93.3960000000001,374.1536
"PanCK",222.476,375.9536
"PanCK",70.2860000000001,376.6536
"PanCK",149.436,377.1536
"PanCK",188.656,375.7536
"PanCK",138.766,377.2536
"PanCK",107.936,378.8536
"PanCK",163.146,378.4536
"PanCK",200.876,378.2536
"PanCK",89.1460000000001,381.8536
"PanCK",127.716,382.5536
"PanCK",212.756,383.2536
"PanCK",60.1560000000001,382.7536
"PanCK",174.416,382.7536
"PanCK",241.226,384.4536
"PanCK",183.506,385.3536
"PanCK",200.166,384.3536
"PanCK",227.856,386.1536
"PanCK",144.426,387.2536
"PanCK",192.756,385.0536
"PanCK",155.786,388.7536
"PanCK",61.816,390.1536
"PanCK",88.306,392.3536
"CD3",189.536,391.2536
"PanCK",198.966,392.9536
"PanCK",164.786,392.1536
"PanCK",175.206,391.7536
"PanCK",214.706,393.0536
"PanCK",79.1060000000001,396.7536
"PanCK",127.986,393.4536
"PanCK",137.036,396.0536
"CD3",225.036,394.0536
"PanCK",242.496,394.0536
"PanCK",109.896,396.7536
"PanCK",233.526,396.6536
"PanCK",52.076,398.9536
"PanCK",148.896,395.9536
"PanCK",184.526,398.9536
"PanCK",123.186,399.7536
"PanCK",69.0360000000001,401.4536
"PanCK",202.036,402.8536
"PanCK",173.866,401.3536
"PanCK",153.016,403.5536
"CD3",228.456,403.3536
"CD3",211.526,407.6536
"PanCK",238.736,405.7536
"PanCK",189.426,407.4536
"PanCK",127.356,410.0536
"PanCK",136.686,407.6536
"PanCK",158.486,409.6536
"PanCK",62.636,409.6536
"PanCK",83.866,409.9536
"PanCK",225.026,411.8536
"PanCK",72.8960000000001,413.0536
"PanCK",179.516,412.7536
"PanCK",94.206,414.2536
"PanCK",193.456,416.7536
"PanCK",162.876,417.1536
"PanCK",144.506,417.6536
"PanCK",215.056,419.5536
"PanCK",203.736,418.7536
"PanCK",231.266,418.3536
"PanCK",118.366,420.8536
"PanCK",251.496,419.6536
"PanCK",78.9060000000001,419.4536
"PanCK",88.0960000000001,422.0536
"PanCK",71.386,422.4536
"CD3",185.506,419.4536
"PanCK",132.206,421.1536
"PanCK",180.106,424.3536
"CD3",187.876,424.9536
"PanCK",259.206,424.6536
"PanCK",106.406,427.0536
"PanCK",156.486,425.4536
"CD3",200.306,428.5536
"PanCK",191.766,429.5536
"PanCK",129.436,431.0536
"PanCK",172.526,428.3536
"PanCK",96.686,429.8536
"PanCK",85.3560000000001,431.3536
"PanCK",144.186,432.1536
"PanCK",116.486,431.4536
"PanCK",239.936,432.8536
"PanCK",178.696,434.3536
"PanCK",205.076,435.4536
"PanCK",166.856,437.0536
"PanCK",216.386,436.1536
"PanCK",108.286,444.0536
"PanCK",188.866,440.0536
"PanCK",156.266,440.1536
"PanCK",251.566,441.0536
"PanCK",136.116,439.8536
"PanCK",177.296,445.0536
"PanCK",259.056,443.7536
"PanCK",140.536,446.5536
"PanCK",119.486,448.4536
"PanCK",129.296,449.6536
"PanCK",197.156,447.4536
"PanCK",149.656,450.0536
"PanCK",208.816,448.8536
"PanCK",241.006,448.0536
"PanCK",162.356,452.0536
"PanCK",232.806,453.8536
"PanCK",258.686,451.9536
"PanCK",220.616,453.6536
"PanCK",204.006,455.5536
"PanCK",175.326,456.4536
"PanCK",186.136,459.4536
"PanCK",196.366,462.1536
"PanCK",118.096,462.0536
"PanCK",210.296,462.4536
"PanCK",165.776,463.1536
"PanCK",246.156,462.7536
"PanCK",154.046,464.5536
"PanCK",134.746,467.2536
"PanCK",253.296,468.5536
"PanCK",126.736,469.7536
"PanCK",146.096,471.0536
"PanCK",230.866,468.5536
"PanCK",172.806,470.9536
"PanCK",212.866,472.1536
"PanCK",184.216,471.9536
"PanCK",198.556,471.1536
"PanCK",121.396,475.6536
"PanCK",255.426,476.9536
"PanCK",200.996,478.3536
"PanCK",189.616,479.8536
"PanCK",178.926,481.0536
"PanCK",142.616,482.4536
"PanCK",131.026,483.3536
"PanCK",227.366,484.3536
"PanCK",158.566,486.0536
"PanCK",172.096,486.4536
"PanCK",246.886,487.6536
"PanCK",195.086,488.3536
"PanCK",259.266,488.4536
"PanCK",209.776,491.4536
"PanCK",131.086,492.8536
"PanCK",186.606,493.1536
"PanCK",139.616,493.8536
"PanCK",168.206,494.7536
"PanCK",147.086,498.0536
"PanCK",240.606,499.0536
